R			rho			n1			m1			n2			m2			seps			dmax			davg			dnear			ndens			dint			rgperp			rgpar			intaln			intal			icavg			icmax			icstd			heatthr			heatstd			heatmean			heatmode			maxhole			davg2			davg3			minpor			maxpor
500			47.0			5			20			0			0			0			0.090366967119534417			0.033047060869628053			0.071394983830285322			14			0.49432798591027799			4.8992619678118885			4.7847213480922912			15.367857142857142			0.14636054421768707			0.72893779241050904			1.7689284291207301			0.65169073951319123			0.7555			0.070954711271428578			0.12903160949759371			1.590913			5.8505240000000001			0.057332178922834348			0.012392647826110516			-1			4.0
500			47.0			10			0			0			0			0			0.017971587575980372			0.0059280484627135159			0.017971587575980372			7			0.046227915992637689			2.7327208226168547			2.3822600057205787			0.0			0.0			0.0			0.0			0.0			0.946			0.019090953796428573			0.086465900560948952			0.0			9.5404599999999995			0.010532435086741513			0.0011856096925427031			3.0			-1
500			47.0			10			2			0			0			0			0.034661104008105452			0.014325857439363689			0.034661104008105452			9			0.14192034063372871			3.5883990015333693			2.5653924231754415			0.016666666666666666			0.00055555555555555556			0.0027463054982313937			0.010197661273507321			0.0043140402112607163			0.903			0.036335312200000004			0.12868538865452156			0.0			7.9023380000000003			0.022759962423662582			0.0035814643598409222			1.0			-1
500			47.0			10			5			0			0			0			0.055287200119821453			0.023551067961929066			0.055287200119821453			11			0.28110446732223526			4.1598542204364524			3.0619406028802461			0.29761904761904762			0.00496031746031746			0.02754694834987521			0.056479354745579011			0.019206889477576247			0.801			0.057102406042857143			0.13757091453976394			0.0			7.2828970000000002			0.034834702296384516			0.0070653203885787203			0.5			7.5
500			47.0			10			10			0			0			0			0.088842474584089087			0.037307065236386459			0.07488538016025259			13			0.52093232713933502			4.9067147880727378			3.8796068605555902			4.2357142857142858			0.03850649350649351			0.23713197662053895			0.54518266039135299			0.19816889579578334			0.6835			0.07559676744642857			0.13358842109034058			0.0			5.9367070000000002			0.060857192160760167			0.013057472832735265			-1			4.5
500			47.0			10			15			0			0			0			0.11163637539195598			0.044100344675613065			0.084712709632975988			16			0.74816348837230762			5.6207704036238502			4.6016617886008495			24.396428571428572			0.15247767857142858			0.91204864197798285			2.5815103930277794			0.94428068201354709			0.627			0.086977475721428582			0.1276394229615119			1.590913			5.4320250000000003			0.071822749449538009			0.018742646487135552			-1			3.0
500			47.0			10			20			0			0			0			0.12464119507097272			0.051193104881845246			0.091648319168898026			18			0.97117198549821326			6.361697281040243			5.2242919040836231			59.901190476190479			0.2852437641723356			2.0075010830879676			5.5381145069970534			1.9874995301425253			0.5965			0.091545668107142875			0.12463139133547284			6.3636509999999999			4.2672780000000001			0.078768337075780487			0.024316724818876492			-1			2.5
500			47.0			20			0			0			0			0			0.019586884259428013			0.0079026305082148147			0.019586884259428013			11			0.093674787763741912			4.2073921826874976			3.6677512000377583			0.19166666666666668			0.0095833333333333326			0.011093007597876157			0.031502428776730131			0.010589136290764217			0.95			0.020642094017857143			0.085457334708226793			0.0			9.2482070000000007			0.011504498134061318			0.0023707891524644442			1.5			-1
500			47.0			20			2			0			0			0			0.044572744742170739			0.017859228003418718			0.036282048582054652			15			0.28461355164799768			5.371518265109124			4.3804342623141945			1.6797619047619048			0.027996031746031744			0.08249970053501629			0.20000782374634823			0.070791007660134006			0.9055			0.036727358803571433			0.12816689175870982			0.0			8.640822			0.027797530347961084			0.0071436912013674875			0.5			8.0
500			47.0			20			5			0			0			0			0.069196703446207417			0.031837597997166733			0.055275904338818321			17			0.57176121211722708			6.5666801239466759			4.6075702213638747			5.2547619047619047			0.043789682539682538			0.20510001174578102			0.4472734251393255			0.17212259665488291			0.808			0.055852403317857145			0.13699260877477026			0.0			7.3287449999999996			0.04659665676019905			0.01432691909872503			-1			5.5
500			47.0			20			10			0			0			0			0.093817788011398021			0.049544198101014028			0.077618959163010134			20			1.0391069378074869			7.962983846109454			4.7644589670041464			18.203571428571429			0.082743506493506494			0.56220782772346778			1.2226458932682132			0.44884632664431912			0.6685			0.078096773242857159			0.13452688041129038			0.0			5.9367070000000002			0.07179321180524037			0.026010704003032358			-1			3.5
500			47.0			20			15			0			0			0			0.1175140384006973			0.062382162658483321			0.090066909828459774			23			1.4956975784748872			9.045402817952036			5.0914143543460897			67.326190476190476			0.21039434523809525			1.701062689074357			3.3378845210570809			1.331634998949393			0.5685			0.092085442032142861			0.1282241130052573			1.590913			4.5198349999999996			0.082554506248774168			0.037429297595089991			-1			2.5
500			47.0			20			20			0			0			0			0.14147293928284965			0.074072189593236526			0.10310224110607218			25			1.924362910721203			9.95573703897802			5.6127427401333003			177.66309523809525			0.42300736961451246			4.0702472798606495			9.6369095604130237			3.3090603474460996			0.473			0.1036763781964286			0.12256449070675739			7.9545640000000004			3.046513			0.10406645441165804			0.048146923235603753			-1			2.0
500			99.0			5			0			0			0			0			0.030283988869392445			0.0099441272915286229			0.030283988869392445			4			0.047327693039502239			1.9156972782978332			1.3797204085329959			0.0			0.0			0.0			0.0			0.0			0.9035			0.032096666049999993			0.11995620650730011			0.0			6.0030559999999999			0.016338466143766658			0.0012430159114410779			3.0			-1
500			99.0			5			2			0			0			0			0.068994630367120113			0.024719919630820774			0.068994630367120113			5			0.14558067496273971			2.386072349465493			1.7282393768216078			0.0071428571428571426			0.00047619047619047619			0.002168940607691093			0.0039535233510956192			0.0017982470384018566			0.7975			0.071091075217857153			0.17777812843675875			0.0			5.1416890000000004			0.035594395138596482			0.0037079879446231161			0.5			7.5
500			99.0			5			5			0			0			0			0.10315872001108783			0.036968741849410541			0.10315872001108783			7			0.29289201185039571			2.8740833807579231			2.3817870206927623			0.74560439560439562			0.024853479853479854			0.15590276479978013			0.37881670604017981			0.16118744113141295			0.633			0.10537524584285714			0.17842270530480359			0.0			4.0718160000000001			0.063908478770276625			0.007393748369882107			-1			4.5
500			99.0			5			10			0			0			0			0.13996641614175401			0.049397513376438086			0.1269193953511725			10			0.54079257781557233			3.6449186217595488			3.2651235643748815			17.796153846153846			0.32356643356643355			2.3987667942506654			6.9785755347651417			2.5333702425166122			0.4575			0.13009689420000001			0.16659895115460702			6.3636509999999999			2.7380680000000002			0.084714703000347863			0.01358431617852047			-1			3.0
500			99.0			5			15			0			0			0			0.15846284218066267			0.049229603149240908			0.13698393622496163			15			0.78475335214059738			4.4609500087540273			3.9144104388835665			53.357142857142854			0.66696428571428568			5.2774390635742714			16.829278843217391			5.9973481445301697			0.372			0.13869918718571431			0.16381115968951698			9.545477			2.1960809999999999			0.09441679587673428			0.019691841259696363			-1			2.5
500			99.0			5			20			0			0			0			0.1665240886872795			0.056906113179605228			0.1380626833107606			17			1.0214124209137709			5.3261458087429592			4.3721978055610995			99.589010989010987			0.94846677132391422			8.8595178476713627			23.961366250811896			8.7483835649364803			0.3255			0.14090941953571431			0.16091524410269575			11.13639			1.80853			0.099279400885840877			0.025607750930822359			-1			2.0
500			99.0			10			0			0			0			0			0.036197330224531178			0.012344896233921186			0.036197330224531178			7			0.09631519211492702			2.7853177304975203			2.2848050780829201			0.089560439560439561			0.0089560439560439561			0.020465496040692376			0.036227793093239646			0.014485780528517773			0.8925			0.038238726107142858			0.12038714876938283			0.0			5.1650330000000002			0.02168863161096549			0.0024689792467842372			1.5			9.0
500			99.0			10			2			0			0			0			0.073665435811914523			0.029327002205828796			0.073665435811914523			9			0.29071830514320879			3.5272228765538483			2.5718284829509432			1.3395604395604395			0.044652014652014654			0.19923609376843651			0.54047604749588807			0.19140428500431084			0.8			0.073568353817857146			0.17592121901564156			0.0			5.1416890000000004			0.04684896298500521			0.0073317505514571991			-1			5.5
500			99.0			10			5			0			0			0			0.11179999247848255			0.049167672466151988			0.11179999247848255			11			0.58736962496620837			4.2443181120672815			2.9590128124773294			7.3560439560439557			0.12260073260073261			0.90477140302307624			2.1454310448494249			0.80751510352754297			0.5955			0.11517072325714285			0.17799601804267859			0.0			3.7545639999999998			0.072530332513726689			0.014750301739845595			-1			3.5
500			99.0			10			10			0			0			0			0.16745228524945102			0.066791846071954125			0.15048239452370238			15			1.0656414997453718			5.1794913543418293			3.6061559161549246			60.908791208791207			0.55371628371628367			5.118432656682212			15.590655216227541			5.5374430851737104			0.2825			0.1521878545571429			0.16360495726276347			11.13639			2.4180100000000002			0.1050574888670192			0.026716738428781649			-1			2.0
500			99.0			10			15			0			0			0			0.19878595101487725			0.085940131999103997			0.16779882680150121			17			1.5439964072545813			6.1759743140429224			4.1234225423049917			188.63186813186815			1.1789491758241759			14.748028783643514			38.926041951942601			14.140943397708986			0.101			0.17208562817142858			0.15686091254954734			12.727302999999999			1.2715110000000001			0.12662388359945081			0.038673059399596796			-1			1.5
500			99.0			10			20			0			0			0			0.214092756140142			0.099780225691410332			0.17959162216876928			19			1.9923156342487705			7.2016681806390688			4.572481019615422			338.38791208791207			1.6113710099424385			22.926519474329272			55.832979907935169			20.580820632538281			0.0415			0.18355156355000005			0.15279299196480481			17.500039999999998			0.80752900000000005			0.1400447884149327			0.049890112845705138			-1			1.5
500			99.0			20			0			0			0			0			0.039828923817037579			0.016522577396824629			0.039828923817037579			11			0.19573622329291696			4.2099640812788452			3.6156858974501547			2.4390109890109892			0.12195054945054945			0.26711767373023848			0.84013040184048782			0.28133380247404827			0.898			0.041784188764285718			0.11990665942218655			0.0			5.8671480000000003			0.024040212830043005			0.0049567732190473881			0.5			6.5
500			99.0			20			2			0			0			0			0.085025317445905871			0.036291727214818055			0.073258787695801825			15			0.57809890707590916			5.5901407649741586			4.0728193306694758			9.5291208791208799			0.15881868131868132			0.8519836240736306			2.1181824078384714			0.77445111096124741			0.802			0.074829720775000011			0.17694605265599214			0.0			5.1054890000000004			0.05602656140038785			0.014516690885927223			-1			4.0
500			99.0			20			5			0			0			0			0.12033822591609078			0.06001913583128643			0.11000396329898482			18			1.1376644313464919			7.0607570974828384			3.9892626807170348			27.186263736263736			0.22655219780219779			1.9147825801704785			4.2192534714616095			1.606496466149647			0.6095			0.11213662541785714			0.17833478729201699			0.0			3.8090069999999998			0.080986754077413667			0.028509089519861055			-1			2.5
500			99.0			20			10			0			0			0			0.17000060672014009			0.093612953756798234			0.1546335940423528			21			2.0565476729562038			8.7729676328191264			3.9667777448006087			139.61813186813185			0.63462787212787208			8.0795213243038475			16.73279327886036			6.2767736023730185			0.261			0.15612536395714285			0.16416653889420083			14.318215			2.3215840000000001			0.12653644740024197			0.051487124566239037			-1			1.5
500			99.0			20			15			0			0			0			0.21256826360469666			0.11210719510684967			0.18439797698560126			25			2.9116739781416956			10.097848785392868			4.4089535701566351			430.8692307692308			1.3464663461538462			21.341120125280259			46.939050406471623			17.012011519791947			0.0565			0.18492656670357147			0.15353258874230941			19.090954			1.123454			0.14499726693806225			0.072869676819452278			-1			1.5
500			99.0			20			20			0			0			0			0.24074043562502959			0.12988156299464099			0.21446734601593423			28			3.763520277992594			11.379967394294111			4.7871859881237873			859.43351648351643			2.0462702773417059			36.717780188191881			82.347368753864941			29.283487573633135			0.009			0.21313117748928576			0.14686922898830637			22.272779			0.79103299999999999			0.16963936732531384			0.094164133171114689			-1			1.0
500			142.0			5			0			0			0			0			0.044025306459700507			0.014242211864643252			0.044025306459700507			4			0.067854133959378837			1.907224146449763			1.3868406803888114			0.0			0.0			0.0			0.0			0.0			0.858			0.047091019046428574			0.14343007249045836			0.0			4.5211589999999999			0.023691115911768965			0.0017802764830804061			2.0			9.5
500			142.0			5			2			0			0			0			0.098612168157327873			0.035410879360775055			0.098612168157327873			5			0.20911402128284634			2.3952718069672057			1.7291848519371136			0.14444444444444443			0.0096296296296296303			0.051082579711943077			0.10789581856030069			0.047105638271756088			0.707			0.10243205747142858			0.20494541806529107			0.0			3.656034			0.050796729829683147			0.0053116319041162591			0.5			5.0
500			142.0			5			5			0			0			0			0.14807074527953407			0.04730214176262873			0.14807074527953407			8			0.42177262036833618			2.8859864981480872			2.3523578158860459			5.2369047619047615			0.17456349206349206			1.3289081098573956			3.6424683273094209			1.3923128978895873			0.438			0.15073898781428571			0.1981152121796142			1.590913			2.5487760000000002			0.091615397676885729			0.010642981896591464			-1			3.0
500			142.0			5			10			0			0			0			0.18720318300571881			0.064545457721757835			0.17560985936516582			11			0.77057048475560419			3.7672729490189254			3.1415187176585433			48.384523809523813			0.87971861471861468			8.3770246389004761			24.546692502828115			9.2900059168421851			0.168			0.18006291987142856			0.18362906793750058			14.318215			1.6674180000000001			0.11883577539825456			0.019363637316527352			-1			2.0
500			142.0			5			15			0			0			0			0.20842794439404072			0.080272595393153262			0.18668537263873514			13			1.1197732818142536			4.7041634194076023			3.673745722173305			119.36904761904762			1.4921130952380952			16.939476943889812			47.838797904988006			17.437859087158419			0.099			0.18672770801785715			0.17918603986057349			15.909128000000001			1.0134529999999999			0.13234916100053237			0.028095408387603642			-1			1.5
500			142.0			5			20			0			0			0			0.21392399312883809			0.085463284557885294			0.18939071218898484			16			1.4486343169229849			5.6874914005965609			4.0938454022225246			195.37103174603175			1.86067649281935			21.758781305713043			60.829049496471178			22.481595148648328			0.065			0.19398340627142863			0.17766298453111196			15.909128000000001			0.81332199999999999			0.13853560430084602			0.036321895937101244			-1			1.5
500			142.0			10			0			0			0			0			0.052451959088035738			0.015819436849888298			0.052451959088035738			8			0.13889325568042005			2.7988684317932528			2.2633308824931948			0.47460317460317458			0.04746031746031746			0.1219925217703095			0.36149037021297825			0.13224500692015467			0.8475			0.055630812082142857			0.14185319169543836			0.0			4.2943879999999996			0.031125394476100427			0.0035593732912248665			1.0			7.0
500			142.0			10			2			0			0			0			0.10336204406914418			0.042282092650321346			0.10336204406914418			9			0.41914078366346608			3.5819104474365258			2.5328774371205505			4.477380952380952			0.14924603174603174			0.85747549725478556			2.3564441896627688			0.86392813414188452			0.708			0.10662524900357143			0.20226180683084111			1.590913			3.5284450000000001			0.067128915270125628			0.010570523162580338			-1			3.5
500			142.0			10			5			0			0			0			0.15825389185385608			0.070231787289648226			0.15825389185385608			11			0.83849456305844594			4.3484346276746502			2.8155782694691607			24.467460317460318			0.40779100529100532			4.2651746698259316			9.6297299841212212			3.7103804948672012			0.41			0.1602901465857143			0.197984676753721			3.181826			2.496575			0.10312560294848391			0.021069536186894468			-1			2.5
500			142.0			10			10			0			0			0			0.22206399570739674			0.10206060323063953			0.2079666240486327			14			1.5267072212727628			5.4803603823119111			3.3713450659176343			151.87857142857143			1.3807142857142858			18.585556485819982			49.111152257728683			18.469898049012667			0.045			0.21126185561785721			0.17623305330337374			22.272779			1.0534749999999999			0.14898705893358377			0.038272726211489826			-1			1.5
500			142.0			10			15			0			0			0			0.2542864799990236			0.12175573769511518			0.23664096412507907			17			2.1869081193883271			6.6401788260963421			3.8396316861826301			376.07460317460317			2.3504662698412697			39.298936123900219			97.139783549500436			35.572839814439618			0.0065			0.23680168755			0.17044979836388843			23.863690999999999			0.77766000000000002			0.17680117096471362			0.054790081962801822			-1			1.0
500			142.0			10			20			0			0			0			0.27322731530103256			0.13462546673657763			0.25324576219968065			20			2.822785541748428			7.8224283632433833			4.2200497657691933			628.67896825396826			2.993709372637944			51.796348574747718			128.60505962664857			48.095423383723379			0.002			0.2580176463964286			0.16617691953634969			30.227343000000001			0.0			0.19451795357458207			0.07067837003670327			-1			1.0
500			142.0			20			0			0			0			0			0.055908468074993618			0.021571444003657434			0.055908468074993618			12			0.27691307318677083			4.2435717742157317			3.5591318120753757			5.5936507936507933			0.2796825396825397			1.0651282416186416			2.5823616086450851			0.92880769251541373			0.849			0.059045592703571424			0.14022989477892353			1.590913			4.4135759999999999			0.034013350782054627			0.0070107193011886655			-1			4.5
500			142.0			20			2			0			0			0			0.11240531136711455			0.049060635070240922			0.10331686094513166			16			0.8303223009441808			5.7951625745435171			3.8210855111896729			20.834920634920636			0.34724867724867725			2.4638685753752401			6.0217011498381039			2.2571649686518671			0.717			0.1056195649607143			0.20478120371453254			1.590913			3.460242			0.079711182821055757			0.020850769904852393			-1			3.0
500			142.0			20			5			0			0			0			0.15385418515313679			0.085599221022475414			0.15385418515313679			18			1.6227390794794863			7.4729416051066977			3.529451962475791			60.950793650793649			0.50792328042328039			6.3739892450506916			12.328312917531774			4.6588880593336244			0.425			0.15706286645357145			0.20042764540371902			3.181826			2.662585			0.11492521645473054			0.040659629985675828			-1			2.0
500			142.0			20			10			0			0			0			0.22689624326439875			0.12711005149665486			0.21206134466226745			22			2.9194938012152027			9.3494255985382271			3.5976493706036954			332.39007936507937			1.5108639971139972			27.624804492771879			53.248264992842351			19.408220861644562			0.033			0.21939823797142857			0.17668897147006993			22.272779			0.81085799999999997			0.16145026294113793			0.073088279610576554			-1			1.5
500			142.0			20			15			0			0			0			0.27660820096082095			0.15450379361507516			0.26009100548757769			26			4.1673042022256297			10.902934862661541			4.0041208203742533			901.2734126984127			2.8164794146825396			58.476979989173699			125.55439003490473			45.087604671815399			0.002			0.26555743670714288			0.16613497995408882			28.636431000000002			0.74086700000000005			0.20518553101176232			0.10429006069017573			-1			1.0
500			142.0			20			20			0			0			0			0.31099085179713776			0.17359030583533336			0.30744291945270003			30			5.3765306055051534			12.380960899642671			4.3686167478739781			1618.5996031746031			3.8538085789871506			92.112549667141835			193.10683605254755			69.123798396900838			0.0			0.30943822166785717			0.16039775678287235			36.590995999999997			0.0			0.22278390775388776			0.13453248702238335			-1			1.0
500			194.0			5			0			0			0			0			0.05848390614370734			0.019330882325216125			0.05848390614370734			4			0.091760785631162203			1.9267167848915712			1.3759095550097913			0.037142857142857144			0.0074285714285714285			0.023288860422451794			0.05614003158555779			0.023377972013190595			0.805			0.063437648103571442			0.16235178572582137			0.0			3.7081580000000001			0.031688766069312875			0.0024163602906520157			1.0			7.5
500			194.0			5			2			0			0			0			0.13396796269712585			0.041342165466373045			0.13396796269712585			6			0.28437678166495567			2.3979507170642407			1.718736017753181			1.1508571428571428			0.076723809523809527			0.57668084784494922			1.2309574044507299			0.52339329651442135			0.6025			0.1395344165892857			0.23037907704881883			0.0			2.8205079999999998			0.069210542213668902			0.0072348789566152811			-1			4.0
500			194.0			5			5			0			0			0			0.19722433631465575			0.06443497249006451			0.19722433631465575			8			0.57476028424212078			2.9243211135544911			2.3052043879981929			17.514857142857142			0.58382857142857147			5.3776768815807259			16.533262182747389			6.3909532625491927			0.234			0.20118796865357144			0.2141057566920089			9.545477			1.6716279999999999			0.12354728448473615			0.014497868810264514			-1			2.5
500			194.0			5			10			0			0			0			0.23771395228897946			0.088089646062028557			0.23019672106279324			11			1.0515130098694705			3.9273108603782694			3.0085152608200718			101.48371428571429			1.8451584415584417			24.540861499561185			68.965117078017599			25.866633923383525			0.023			0.2371766883785715			0.19619685348757607			22.272779			0.79947199999999996			0.15863068822903606			0.02642689381860857			-1			1.5
500			194.0			5			15			0			0			0			0.2562497563638591			0.10869476294614989			0.23963434609090864			13			1.5164871558471364			5.0174612644051058			3.4378268938866623			210.44457142857144			2.630557142857143			38.369903049418959			106.44318837286943			39.021101110105668			0.009			0.24506307037499997			0.19150139317571307			25.454605000000001			0.76777600000000001			0.15017107223759865			0.038043167031152472			-1			1.5
500			194.0			5			20			0			0			0			0.26242085714387209			0.11010707293492256			0.24242440399868181			17			1.9763588994717005			6.1119454838108638			3.8152966072493069			333.32085714285716			3.1744843537414966			52.048531885915295			129.03806801303134			47.595823454853182			0.004			0.24984149051071433			0.18957907261634172			25.454605000000001			0.75271299999999997			0.16263727981258294			0.049548182820715159			-1			1.0
500			194.0			10			0			0			0			0			0.069988659095395603			0.024045572134342427			0.069988659095395603			7			0.18740857577745243			2.8056438100268108			2.260840570761927			1.7022857142857142			0.17022857142857142			0.52847532017733689			1.5672458316423239			0.5880508083804743			0.7915			0.074892220432142859			0.16251619585058269			1.590913			3.5292379999999999			0.041910228607612787			0.0048091144268684856			0.5			5.0
500			194.0			10			2			0			0			0			0.13791583815771988			0.057960895535230476			0.13791583815771988			9			0.57481739803398935			3.6365769709754203			2.4643244728466098			11.011714285714286			0.36705714285714286			2.9708156281510001			8.034972648041192			2.915937399417138			0.5995			0.14494352011428571			0.22697987872970132			3.181826			2.642604			0.091433299904747398			0.014490223883807616			-1			3.0
500			194.0			10			5			0			0			0			0.20626096111716002			0.087928084218702546			0.20626096111716002			12			1.1375136929323275			4.5029324459420863			2.644628524490988			55.916285714285713			0.93193809523809523			12.321170826114617			28.281252453366115			11.208851561955596			0.1875			0.21385845325357145			0.21419643144675246			12.727302999999999			1.508424			0.13894953418025255			0.028576627371078325			-1			1.5
500			194.0			10			10			0			0			0			0.27566312809751903			0.13893405059205766			0.27340308339976677			14			2.0786805057693662			5.8385780213914025			3.143758791441198			299.08342857142856			2.7189402597402599			51.09469196054831			123.51721108665099			45.98266627862283			0.0015			0.27729610041785718			0.18874301579885311			31.818256000000002			0.75382499999999997			0.19896213832111151			0.052100268972021621			-1			1.0
500			194.0			10			15			0			0			0			0.3165642626127278			0.15717724751656922			0.3165642626127278			18			2.9803740033053958			7.1597690201742781			3.5666655869115349			642.53685714285712			4.0158553571428568			83.909066261632077			202.01253208624973			75.477775007870619			0.0			0.32039279259642861			0.18116888958830588			41.363731000000001			0.0			0.21094687415257732			0.074659192570370361			-1			1.0
500			194.0			10			20			0			0			0			0.34326184101362639			0.17528016344338135			0.34326184101362639			21			3.850011122748032			8.5228995904647373			3.8790607596304585			1021.454			4.864066666666667			117.94086594220357			262.78510222797536			95.10790347307271			0.0			0.34802353927857155			0.17674391430170183			42.954647000000001			0.0			0.23654214904276064			0.096404089893859721			-1			1.0
500			194.0			20			0			0			0			0			0.074337534781600767			0.027277107439142724			0.074337534781600767			13			0.37722970888052076			4.3270677563293169			3.4686100123821402			10.824857142857143			0.54124285714285714			2.11283911148259			6.4253110377921905			2.3487565962139643			0.7705			0.078869502489285731			0.16035451477943291			3.181826			3.276869			0.046105691722128583			0.0095469876036999544			-1			3.5
500			194.0			20			2			0			0			0			0.14089032746451552			0.070665643834472602			0.1362101752262472			15			1.1253654120963308			6.0575213575225764			3.5641284536781619			37.075714285714284			0.61792857142857138			6.2830496237229028			14.888520140433416			5.5667644382761754			0.617			0.14076169235000002			0.22892584217070053			1.590913			2.6659959999999998			0.093381373996121494			0.028266257533789037			-1			2.5
500			194.0			20			5			0			0			0			0.20403569225954335			0.11647357151060815			0.20403569225954335			18			2.2076392531798881			7.9361190536113435			3.1113050062232142			126.76485714285714			1.0563738095238095			16.631397029549756			30.237340774830681			12.284978565466194			0.21			0.21067094547500001			0.21516623144400768			15.909128000000001			1.7822089999999999			0.15479405609651023			0.055324946467538862			-1			1.5
500			194.0			20			10			0			0			0			0.28743809129615622			0.16652362408079135			0.28743809129615622			23			3.990658335660076			9.9934032215895119			3.3236575255732395			664.45742857142852			3.0202610389610389			70.334279252146388			134.58088913292386			49.991645309497585			0.001			0.29283590953928573			0.18783910295910836			31.818256000000002			0.42766900000000002			0.21827720481266888			0.099914174448474807			-1			1.0
500			194.0			20			15			0			0			0			0.36189987966879139			0.21166678837646352			0.36189987966879139			26			5.7089585523167932			11.720219538354554			3.6984480882833877			1581.3285714285714			4.9416517857142859			138.82112442727086			275.17761398173445			98.830518050065066			0.0			0.36646108189642856			0.17526207325647142			47.727383000000003			0.0			0.25726533759245823			0.14287508215411288			-1			1.0
500			194.0			20			20			0			0			0			0.42409444987202705			0.23201132296638427			0.42409444987202705			31			7.4176314727505197			13.416065513785659			3.9919834113865758			2684.868857142857			6.3925448979591835			200.43584693745953			396.73295192645918			142.64581697425876			0.0			0.43117146030714293			0.15850975776079876			54.091034000000001			0.0			0.28409524624273325			0.18560905837310743			-1			0.5
500			255.0			5			0			0			0			0			0.077308325185424062			0.025444615484588155			0.077308325185424062			4			0.12124071887758861			1.9334393715360834			1.3723455568073861			0.19709821428571428			0.039419642857142854			0.16419161153642353			0.39456163043934278			0.16244938279954996			0.7435			0.08336383112500001			0.18623934273753417			0.0			3.0111430000000001			0.041645341865388118			0.0031805769355735193			1.0			6.0
500			255.0			5			2			0			0			0			0.1750789576580187			0.054430803796574868			0.1750789576580187			6			0.37441518548901942			2.4027743468335716			1.7120343765961206			4.1685267857142856			0.2779017857142857			2.2628084155185895			5.6661896667902418			2.4571583091825073			0.4615			0.18177315137142858			0.25090982671958806			1.590913			2.2356250000000002			0.091108595497765635			0.0095253906644006039			-1			3.0
500			255.0			5			5			0			0			0			0.25020154921933702			0.084397253274624703			0.25020154921933702			8			0.75327537393239352			2.999188248899078			2.2312997231110456			39.116964285714289			1.3038988095238095			15.795163567198514			46.345585655605944			17.918573738310791			0.0585			0.25468241177142859			0.2256776691829544			20.681865999999999			1.4943150000000001			0.15829185386351197			0.018989381986790559			-1			2.0
500			255.0			5			10			0			0			0			0.28663044295443241			0.11514008708202143			0.28663044295443241			11			1.3747120225650744			4.1324260652199012			2.8369425841300941			170.89419642857143			3.1071672077922079			49.293249237133978			137.07494321474698			52.388898005218003			0.0015			0.29244386304642861			0.20964395927696028			30.227343000000001			0.0			0.16984305813263151			0.034542026124606433			-1			1.0
500			255.0			5			15			0			0			0			0.30122509887635146			0.13258282544602101			0.29977308415157455			14			1.9815408695077581			5.3382830047311698			3.2573000097140365			326.43660714285716			4.0804575892857144			72.680733642314109			194.30937564733881			72.014768800324362			0.0005			0.30565412118928581			0.20394814935488506			33.409168000000001			0.0			0.19429047997643772			0.04971855954225788			-1			1.0
500			255.0			5			20			0			0			0			0.30524589004759123			0.1427109158422063			0.30524589004759123			17			2.5615552796029228			6.5474746584951165			3.6063937039704514			492.375			4.6892857142857141			94.640893701815514			224.0347738241301			83.3981187757215			0.0			0.31215413679642862			0.20294085279099233			36.590995999999997			0.0			0.20799464722312361			0.064219912128992848			-1			1.0
500			255.0			10			0			0			0			0			0.092134037752032619			0.031752358296256618			0.092134037752032619			7			0.24798547348639913			2.8172574646993227			2.2264643223796661			4.0223214285714288			0.40223214285714287			1.8588062327350152			4.993922521831144			1.8677364924416311			0.694			0.098204774782142859			0.18243681695018094			4.7727380000000004			2.659694			0.055316127681715767			0.0063504716592513227			0.5			4.0
500			255.0			10			2			0			0			0			0.17688628261851957			0.075712747416924922			0.17688628261851957			9			0.75092396682459017			3.7408652199011376			2.330350061450476			22.736160714285713			0.75787202380952379			8.1765711615602878			20.205489160230893			7.6645486146235164			0.4665			0.18250610735357145			0.24900656956938627			4.7727380000000004			2.2103039999999998			0.11812167466643882			0.018928186854231231			-1			2.0
500			255.0			10			5			0			0			0			0.2641348950866983			0.12553168931885145			0.2641348950866983			11			1.4991447367514599			4.7050999760697323			2.4725729306328321			113.00022321428571			1.8833370535714287			32.819724049405863			69.348659148374281			28.340761044083866			0.0385			0.26948358260714295			0.22463664933928595			20.681865999999999			1.217252			0.18069410399093846			0.03765950679565544			-1			1.5
500			255.0			10			10			0			0			0			0.35134397232136616			0.16909734501610413			0.35134397232136616			15			2.6983673490391764			6.1885102073072522			2.9558355437602386			481.48325892857144			4.3771205357142859			100.12363636363391			227.73887817286098			87.701841560322762			0.0			0.3554837837642858			0.20131641827050248			38.181908			0.0			0.22321963641278852			0.067638938006441648			-1			1.0
500			255.0			10			15			0			0			0			0.40050321124698934			0.20334583677670784			0.40050321124698934			18			3.8559044070481439			7.6840345022500047			3.324775169835263			954.75379464285709			5.9672112165178568			162.32649621619049			355.06766126935599			131.47658852754884			0.0			0.40728504064285725			0.19066645553028097			54.091034000000001			0.0			0.26918262365128509			0.096589272468936213			-1			1.0
500			255.0			10			20			0			0			0			0.43367892005318315			0.21589225010033442			0.43367892005318315			22			4.9571407798621632			9.1605193282320982			3.621397444709066			1470.8631696428572			7.0041103316326527			201.51286871978047			446.79954660196722			162.54954395334579			0.0			0.44095557419285719			0.18932271094148698			54.091034000000001			0.0			0.27383819390664027			0.12413804380769228			-1			1.0
